## dioPeriod = 1.0
## scheduler = deBras
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 2
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod']
## numRuns = 3
## parents = 3
## otfThreshold = 0
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = otf
## numPacketsBurst = 25
## gui = False
## startTime = 1532193208.27
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
      0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            117          0             0             0        344.400           0     1                       0                 0              0                0                0                    0                   0           0     0         56     0         56     56         0                  0               115                 25           17      296       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            114          0             0             0      29447.010           4     2                       0                 0              0                0                0                    0                   0           0     0         94     0         94     38        56                  0                 2                 20            1      296       50      0       17650                  2          0                   0                     0                   0        2400           0
      0     0            0                 0          0       0            114          0             0             0      88761.400           4     3                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        95                  0                 0                 20            0      296       50      0       17900                  2          0                   0                     0                   0        2500           0
      0     0            0                 0          0       0            114          0             0             0     119338.360           4     4                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        95                  0                 0                 20            0      296       50      0       36500                  2          0                   0                     0                   0        4900           0
      0     0            0                 0          0       0            114          0             0             0     178717.400           4     5                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        95                  0                 0                 20            0      296       50      0       36800                  2          0                   0                     0                   0        5000           0
      0     0            0                 0          0       0            114          0             0             0     209165.060           4     6                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        94                  0                 0                 20            0      296       50      0       55300                  2          0                   0                     0                   0        7400           0
      0     0            0                 0          0       0            114          0             0             0     268544.100           4     7                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        95                  0                 0                 20            0      296       50      0       55600                  2          0                   0                     0                   0        7500           0
      0     0            0                 0          0       0            114          0             0             0     299638.260           4     8                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        93                  0                 0                 20            0      296       50      0       74600                  2          0                   0                     0                   0        9900           0
      0     0            0                 0          0       0            114          0             0             0     359081.950           4     9                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        96                  0                 0                 20            0      296       50      0       74950                  2          0                   0                     0                   0       10000           0
      0     0            0                 0          0       0            114          0             0             0     389529.610           4    10                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        92                  0                 0                 20            0      296       50      0       93450                  2          0                   0                     0                   0       12400           0
      0     0            0                 0          0       0            114          0             0             0     448973.300           4    11                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        98                  0                 0                 20            0      296       50      0       93800                  2          0                   0                     0                   0       12500           0
      0     0            0                 0          0       0            114          0             0             0     480326.060           4    12                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        95                  0                 0                 20            0      296       50      0      113000                  2          0                   0                     0                   0       14900           0
      0     0            0                 0          0       0            114          0             0             0     539640.450           4    13                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        99                  0                 0                 20            0      296       50      0      113250                  2          0                   0                     0                   0       15000           0
      0     0            0                 0          0       0            114          0             0             0     570346.710           4    14                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        95                  0                 0                 20            0      296       50      0      131950                  2          0                   0                     0                   0       17400           0
      0     0            0                 0          0       0            114          0             0             0     629725.750           4    15                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        91                  0                 0                 20            0      296       50      0      132250                  2          0                   0                     0                   0       17500           0
      0     0            0                 0          0       0            114          0             0             0     659914.810           4    16                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        97                  0                 0                 20            0      296       50      0      150550                  2          0                   0                     0                   0       19900           0
      0     0            0                 0          0       0            114          0             0             0     719293.850           4    17                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        95                  0                 0                 20            0      296       50      0      150850                  2          0                   0                     0                   0       20000           0
      0     0            0                 0          0       0            114          0             0             0     749224.310           4    18                       0                 0              0                0                0                    0                   0           0     0         94     0         94      0        89                  0                 0                 20            0      296       50      0      168950                  2          0                   0                     0                   0       22400           0
      3  1225         1225                 3         25   1.000            114     11.333       190.750             0     812381.690          16    19                       0                 0              0                0                0                    0                   0         159    28        267    32        267      8        86                  0                 0                 20            0      296       50      0      169150                  8        114                   0                     0                   0       22500        1222
    177  1225            0               174        792   1.103            114     75.609      4047.802             0     985160.980         655    20                       0                 0              0                0                0                   13                   0         881   994       1543  1086       1543     97        10                 94                 9                 20           27      296       50      0      187400                344        114                   0                     0                   0       24900        1048
    419  1225            0               242        679   1.946            114    171.694      5280.343             0    1183281.250         148    21                       0                 0              0                0                0                    0                   0         435  1915        839  2110        839     20        84                 58                25                 25           65      295       50      0      187750                 75        114                   0                     0                   0       25000         806
    670  1225            0               251        318   2.562            114    273.048      5441.052             0    1297789.260          66    22                       0                 0              0                0                0                    0                   0         402  2484        671  2725        671     21        83                 12                27                 27           64      295       50      0      206400                 33        114                   0                     0                   0       27400         555
    890  1225            0               220        200   3.118            114    371.227      4997.010             0    1419487.150          36    23                       0                 0              0                0                0                    0                   0         264  2904        498  3175        498     12        83                  7                18                 36           56      296       50      0      206750                 18        114                   0                     0                   0       27500         335
   1039  1225            0               149         91   3.779            114    468.450      4254.404             0    1487620.260          22    24                       0                 0              0                0                0                    0                   0         192  3144        339  3440        339     12        76                  3                19                 33           56      296       50      0      226000                 11        114                   0                     0                   0       29900         186
   1112  1225            0                73         44   3.973            114    560.110      3136.864             0    1566046.460          12    25                       0                 0              0                0                0                    0                   0         112  3261        243  3568        243      9        67                  1                13                 25           55      296       50      0      226400                  6        114                   0                     0                   0       30000         113
   1159  1225            0                47         18   4.511            114    660.681      2601.935             0    1606588.840           8    26                       0                 0              0                0                0                    0                   0          84  3326        171  3634        171     12        58                  0                19                 25           52      296       50      0      245000                  4        114                   0                     0                   0       32400          66
   1179  1225            0                20         13   5.100            114    762.550      1926.200             0    1671503.470           4    27                       0                 0              0                0                0                    0                   0          58  3359        137  3671        137      2        50                  0                 5                 24           53      296       50      0      245250                  2        114                   0                     0                   0       32500          46
   1194  1225            0                15          5   5.467            114    868.667      1299.700             0    1705348.480           2    28                       0                 0              0                0                0                    0                   0          46  3379        122  3691        122      3        44                  0                 7                 25           49      296       50      0      263900                  1        114                   0                     0                   0       34900          31
   1201  1225            0                 7          5   5.857            114    981.571      1237.000             0    1766594.060           2    29                       0                 0              0                0                0                    0                   0          39  3391        113  3703        113      2        44                  0                 7                 23           44      296       50      0      264100                  1        114                   0                     0                   0       35000          24
   1206  1225            0                 5          3   5.200            114   1067.800      1086.500             0    1799301.980           2    30                       0                 0              0                0                0                    0                   0          37  3399        111  3711        111      2        36                  0                 5                 23           42      296       50      0      283300                  1        114                   0                     0                   0       37400          19
   1211  1225            0                 5          3   7.200            114   1168.800      1155.167             0    1860002.430           2    31                       0                 0              0                0                0                    0                   0          36  3407        107  3719        107      1        38                  0                 5                 22           31      296       50      0      283650                  1        114                   0                     0                   0       37500          14
   1215  1225            0                 4          3   5.750            114   1260.750      1149.833             0    1892485.680           2    32                       0                 0              0                0                0                    0                   0          35  3414        104  3726        104      0        39                  0                 1                 22           18      296       50      0      302900                  1        114                   0                     0                   0       39900          10
   1218  1225            0                 3          2   6.333            114   1355.333      1100.000             0    1952801.020           2    33                       0                 0              0                0                0                    0                   0          35  3419        103  3731        103      0        39                  0                 1                 22           18      296       50      0      303300                  1        114                   0                     0                   0       40000           7
   1220  1225            0                 2          1   5.000            114   1464.500       550.500             0    1982762.440           2    34                       0                 0              0                0                0                    0                   0          34  3422        103  3734        103      2        37                  0                 2                 22           14      296       50      0      321000                  1        114                   0                     0                   0       42400           5
   1222  1225            0                 2          1   5.500            114   1565.500       550.500             0    2042778.890           2    35                       0                 0              0                0                0                    0                   0          34  3425        103  3737        103      0        40                  0                 0                 22           14      296       50      0      321350                  1        114                   0                     0                   0       42500           3
   1224  1225            0                 2          1   7.000            114   1666.500       468.500             0    2073734.660           2    36                       0                 0              0                0                0                    0                   0          34  3428        103  3740        103      0        39                  0                 0                 22           14      296       50      0      339800                  1        114                   0                     0                   0       44900           1
   1225  1225            0                 1          0   6.000            114   1741.000       390.000             0    2133387.570           2    37                       0                 0              0                0                0                    0                   0          34  3429        103  3741        103      0        35                  0                 0                 22           14      296       50      0      340050                  1        114                   0                     0                   0       45000           0
   1225  1225            0                 0          0       0            114          0             0             0    2164379.880           2    38                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        37                  0                 0                 22            9      296       50      0      358800                  1        114                   0                     0                   0       47400           0
   1225  1225            0                 0          0       0            114          0             0             0    2224174.270           2    39                       0                 0              0                0                0                    0                   0          33  3429        103  3741        103      1        41                  0                 1                 22            5      296       50      0      359250                  1        114                   0                     0                   0       47500           0
   1225  1225            0                 0          0       0            114          0             0             0    2254495.480           2    40                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        34                  0                 1                 22            0      296       50      0      377500                  1        114                   0                     0                   0       49900           0
   1225  1225            0                 0          0       0            114          0             0             0    2314071.320           2    41                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        38                  0                 0                 22            0      296       50      0      377800                  1        114                   0                     0                   0       50000           0
   1225  1225            0                 0          0       0            114          0             0             0    2345362.280           2    42                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        34                  0                 0                 22            0      296       50      0      396800                  1        114                   0                     0                   0       52400           0
   1225  1225            0                 0          0       0            114          0             0             0    2404808.820           2    43                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        38                  0                 0                 22            0      296       50      0      397000                  1        114                   0                     0                   0       52500           0
   1225  1225            0                 0          0       0            114          0             0             0    2435130.030           2    44                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      415250                  1        114                   0                     0                   0       54900           0
   1225  1225            0                 0          0       0            114          0             0             0    2494705.870           2    45                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      415550                  1        114                   0                     0                   0       55000           0
   1225  1225            0                 0          0       0            114          0             0             0    2525479.630           2    46                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      434150                  1        114                   0                     0                   0       57400           0
   1225  1225            0                 0          0       0            114          0             0             0    2585055.470           2    47                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      434450                  1        114                   0                     0                   0       57500           0
   1225  1225            0                 0          0       0            114          0             0             0    2616023.180           2    48                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        38                  0                 0                 22            0      296       50      0      453200                  1        114                   0                     0                   0       59900           0
   1225  1225            0                 0          0       0            114          0             0             0    2675534.370           2    49                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        34                  0                 0                 22            0      296       50      0      453450                  1        114                   0                     0                   0       60000           0
   1225  1225            0                 0          0       0            114          0             0             0    2706218.880           2    50                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      472000                  1        114                   0                     0                   0       62400           0
   1225  1225            0                 0          0       0            114          0             0             0    2765859.370           2    51                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        39                  0                 0                 22            0      296       50      0      472350                  1        114                   0                     0                   0       62500           0
   1225  1225            0                 0          0       0            114          0             0             0    2797021.030           2    52                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      491250                  1        114                   0                     0                   0       64900           0
   1225  1225            0                 0          0       0            114          0             0             0    2856661.520           2    53                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        38                  0                 0                 22            0      296       50      0      491600                  1        114                   0                     0                   0       65000           0
   1225  1225            0                 0          0       0            114          0             0             0    2887370.630           2    54                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      510150                  1        114                   0                     0                   0       67400           0
   1225  1225            0                 0          0       0            114          0             0             0    2947011.120           2    55                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      510500                  1        114                   0                     0                   0       67500           0
   1225  1225            0                 0          0       0            114          0             0             0    2977153.830           2    56                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        39                  0                 0                 22            0      296       50      0      528650                  1        114                   0                     0                   0       69900           0
   1225  1225            0                 0          0       0            114          0             0             0    3036858.970           2    57                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        41                  0                 0                 22            0      296       50      0      529050                  1        114                   0                     0                   0       70000           0
   1225  1225            0                 0          0       0            114          0             0             0    3068149.930           2    58                       0                 0              0                0                0                    0                   0          33  3429        102  3741        102      0        36                  0                 0                 22            0      296       50      0      548050                  1        114                   0                     0                   0       72400           0
   1238  2450         1225                13        267   1.000            114     39.077      1590.384             0    3167574.510         287    59                       0                 0              0                0                0                    3                   0         468  3709        967  4038        967     71         6                 13                 0                 22            0      296       50      0      548350                148        114                   0                     0                   0       72500        1212
   1387  2450            0               149        875   1.195            114    117.745      5074.411             0    3351385.420         222    60                       0                 0              0                0                0                    2                   0         607  4733        902  5163        902     42        62                 98                18                 26           51      296       50      0      567400                115        114                   0                     0                   0       74900        1063
   1595  2450            0               208        364   1.938            114    209.207      5221.453             0    3495035.720          66    61                       0                 0              0                0                0                    1                   0         367  5305        614  5786        614     18        76                 21                 9                 25           65      296       50      0      567700                 34        114                   0                     0                   0       75000         855
   1777  2450            0               182        246   2.220            114    308.269      5765.356             0    3587725.140          31    62                       0                 0              0                0                0                    0                   0         280  5733        489  6249        489      9        79                  4                10                 18           59      296       50      0      585900                 16        114                   0                     0                   0       77400         673
   1938  2450            0               161        155   2.795            114    409.211      5811.385             0    3693414.650          18    63                       0                 0              0                0                0                    0                   0         223  6049        387  6585        387      6        80                  2                11                 20           54      296       50      0      586150                  9        114                   0                     0                   0       77500         512
   2073  2450            0               135         75   3.089            114    506.030      5217.539             0    3755349.860          10    64                       0                 0              0                0                0                    0                   0         161  6259        263  6810        263      4        66                  0                 9                 14           55      296       50      0      605100                  5        114                   0                     0                   0       79900         377
   2167  2450            0                94         51   3.394            114    606.021      5325.247             0    3835819.120           6    65                       0                 0              0                0                0                    0                   0         121  6404        211  6966        211      3        55                  0                 5                 21           56      296       50      0      605400                  3        114                   0                     0                   0       80000         283
   2228  2450            0                61         30   3.754            114    704.361      5123.350             0    3880374.200           6    66                       0                 0              0                0                0                    0                   0          78  6495        167  7062        167      4        56                  0                 9                 27           54      296       50      0      624700                  3        114                   0                     0                   0       82400         222
