## dioPeriod = 1.0
## scheduler = none
## numMotes = 50
## otfHousekeepingPeriod = 1.0
## slotframeLength = 101
## squareSide = 2.0
## cpuID = 1
## sixtopPdrThreshold = 1.5
## pkPeriod = 16.0
## sixtopNoHousekeeping = 0
## pkPeriodVar = 0.05
## numCyclesPerRun = 100
## combinationKeys = ['algorithm', 'buffer', 'burstTimestamp', 'numMotes', 'numPacketsBurst', 'otfThreshold', 'parents', 'pkPeriod', 'scheduler']
## numRuns = 3
## parents = 2
## otfThreshold = 1
## sixtopNoRemoveWorstCell = 0
## burstTimestamp = 20.0
## buffer = 100
## generateIndividualSummarys = False
## simDataDir = simData
## numChans = 16
## minRssi = -97
## sixtopHousekeepingPeriod = 1.0
## numBroadcastCells = 3
## algorithm = otf
## numPacketsBurst = 25
## gui = False
## startTime = 1532407888.33
## otfEnabled = True
## slotDuration = 0.01
## overlappingBrCells = 0
## noInterference = 0


# PKTRX PKTTX appGenerated appReachesDagroot appRelayed aveHops aveHopsPackets aveLatency aveQueueDelay cellsNotGiven chargeConsumed collidedTxs cycle droppedAppFailedEnqueue droppedMacRetries droppedNoRoute droppedNoTxCells droppedQueueFull effectiveCollidedTxs numRandomSelections numReqCells numRx numRxCells numTx numTxCells otfAdd otfRemove probableCollisions rplChurnParentSet rplChurnPrefParent rplChurnRank rplRxDIO rplTxDIO runNum rxBroadcast scheduleCollisions thReqCells topRxRelocatedCells topTxRelocatedBundles topTxRelocatedCells txBroadcast txQueueFill
      0     0            0                 0          0       0              0          0             0             0              0           0     0                       0                 0              0                0                0                    0                   0           0     0          0     0          0      0         0                  0                 0                  0            0        0        0      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            138          0             0             0        295.200           0     1                       0                 0              0                0                0                    0                  50           0     0         50     0         50     50         0                  0               105                 29           27      281       50      0           0                  0          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            121          0             0             0       2066.400           6     2                       0                 0              0                0                0                    1                  90           0     0         87     0         87     40         0                  0                17                 20           11      281       50      0           0                  3          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            121          0             0             0       4132.800           6     3                       0                 0              0                0                0                    1                  90           0     0         84     0         84      0         0                  0                 0                 21            0      281       50      0           0                  3          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            121          0             0             0       6199.200           6     4                       0                 0              0                0                0                    1                  90           0     0         84     0         84      0         0                  0                 0                 21            0      281       50      0           0                  3          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            121          0             0             0       8265.600           6     5                       0                 0              0                0                0                    1                  90           0     0         84     0         84      0         0                  0                 0                 21            0      281       50      0           0                  3          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            121          0             0             0      10332.000           6     6                       0                 0              0                0                0                    1                  90           0     0         84     0         84      0         0                  0                 0                 21            0      281       50      0           0                  3          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            121          0             0             0      12398.400           6     7                       0                 0              0                0                0                    1                  90           0     0         84     0         84      0         0                  0                 0                 21            0      281       50      0           0                  3          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            121          0             0             0      14464.800           6     8                       0                 0              0                0                0                    1                  90           0     0         84     0         84      0         0                  0                 0                 21            0      281       50      0           0                  3          0                   0                     0                   0           0           0
      0     0            0                 0          0       0            121          0             0             0      16531.200           6     9                       0                 0              0                0                0                    1                  90           0     0         84     0         84      0         0                  0                 0                 21            0      281       50      0           0                  3          0                   0                     0                   0           0           0
